id,y
12552,0.719
12553,0.192
12554,0.014
12555,0.994
12556,0.088
12557,0.918
12558,0.805
12559,0.027
12560,0.458
12561,0.915
12562,0.144
12563,0.659
12564,0.518
12565,0.333
12566,0.542
12567,0.689
12568,0.274
12569,0.015
12570,0.233
12571,0.584
12572,0.222
12573,0.905
12574,0.052
12575,0.006
12576,0.465
12577,0.217
12578,0.806
12579,0.017
12580,0.573
12581,0.906
12582,0.078
12583,0.826
12584,0.969
12585,0.722
12586,0.052
12587,0.102
12588,0.866
12589,0.315
12590,0.142
12591,0.054
12592,0.484
12593,0.03
12594,0.925
12595,0.399
12596,0.572
12597,0.081
12598,0.912
12599,0.238
12600,0.857
12601,0.962
12602,0.824
12603,0.134
12604,0.11
12605,0.102
12606,0.291
12607,0.074
12608,0.95
12609,0.445
12610,0.686
12611,0.136
12612,0.562
12613,0.79
12614,0.141
12615,0.163
12616,0.936
12617,0.597
12618,0.05
12619,0.202
12620,0.216
12621,0.487
12622,0.014
12623,0.072
12624,0.075
12625,0.005
12626,0.971
12627,0.122
12628,0.509
12629,0.03
12630,0.954
12631,0.125
12632,0.347
12633,0.401
12634,0.01
12635,0.001
12636,0.032
12637,0.985
12638,0.728
12639,0.294
12640,0.763
12641,0.91
12642,0.918
12643,0.112
12644,0.899
12645,0.722
12646,0.743
12647,0.744
12648,0.066
12649,0.981
12650,0.748
12651,0.321
12652,0.024
12653,0.037
12654,0.003
12655,0.877
12656,0.36
12657,0.898
12658,0.204
12659,0.004
12660,0.011
12661,0.069
12662,0.505
12663,0.811
12664,0.871
12665,0.071
12666,0.841
12667,0.077
12668,0.568
12669,0.039
12670,0.754
12671,0.023
12672,0.297
12673,0.758
12674,0.925
12675,0.91
12676,0.124
12677,0.204
12678,0.103
12679,0.958
12680,0.215
12681,0.053
12682,0.199
12683,0.026
12684,0.784
12685,0.591
12686,0.146
12687,0.105
12688,0.191
12689,0.025
12690,0.154
12691,0.03
12692,0.314
12693,0.02
12694,0.198
12695,0.595
12696,0.953
12697,0.121
12698,0.022
12699,0.167
12700,0.26
12701,0.837
12702,0.005
12703,0.651
12704,0.134
12705,0.64
12706,0.79
12707,0.216
12708,0.895
12709,0.065
12710,0.976
12711,0.855
12712,0.927
12713,0.01
12714,0.057
12715,0.308
12716,0.082
12717,0.266
12718,0.086
12719,0.975
12720,0.152
12721,0.142
12722,0.193
12723,0.547
12724,0.738
12725,0.055
12726,0.603
12727,0.765
12728,0.496
12729,0.046
12730,0.186
12731,0.225
12732,0.703
12733,0.025
12734,0.047
12735,0.609
12736,0.026
12737,0.759
12738,0.947
12739,0.727
12740,0.028
12741,0.808
12742,0.15
12743,0.029
12744,0.187
12745,0.761
12746,0.945
12747,0.038
12748,0.204
12749,0.913
12750,0.082
12751,0.005
12752,0.843
12753,0.092
12754,0.989
12755,0.923
12756,0.797
12757,0.005
12758,0.649
12759,0.295
12760,0.026
12761,0.01
12762,0.012
12763,0.836
12764,0.043
12765,0.948
12766,0.047
12767,0.644
12768,0.034
12769,0.075
12770,0.578
12771,0.018
12772,0.049
12773,0.153
12774,0.64
12775,0.757
12776,0.646
12777,0.215
12778,0.051
12779,0.701
12780,0.902
12781,0.838
12782,0.896
12783,0.748
12784,0.965
12785,0.775
12786,0.016
12787,0.605
12788,0.923
12789,0.757
12790,0.134
12791,0.003
12792,0.256
12793,0.032
12794,0.977
12795,0.847
12796,0.032
12797,0.91
12798,0.406
12799,0.087
12800,0.561
12801,0.024
12802,0.054
12803,0.02
12804,0.943
12805,0.266
12806,0.9
12807,0.052
12808,0.8
12809,0.236
12810,0.864
12811,0.955
12812,0.339
12813,0.141
12814,0.013
12815,0.675
12816,0.756
12817,0.603
12818,0.373
12819,0.93
12820,0.895
12821,0.013
12822,0.114
12823,0.049
12824,0.011
12825,0.921
12826,0.836
12827,0.133
12828,0.004
12829,0.113
12830,0.192
12831,0.9
12832,0.362
12833,0.378
12834,0.059
12835,0.136
12836,0.419
12837,0.803
12838,0.489
12839,0.01
12840,0.865
12841,0.908
12842,0.043
12843,0.916
12844,0.508
12845,0.026
12846,0.066
12847,0.065
12848,0.208
12849,0.897
12850,0.109
12851,0.69
12852,0.004
12853,0.7
12854,0.086
12855,0.43
12856,0.806
12857,0.403
12858,0.403
12859,0.406
12860,0.729
12861,0.938
12862,0.881
12863,0.711
12864,0.346
12865,0.342
12866,0.581
12867,0.903
12868,0.237
12869,0.4
12870,0.095
12871,0.653
12872,0.731
12873,0.024
12874,0.713
12875,0.008
12876,0.438
12877,0.898
12878,0.223
12879,0.675
12880,0.956
12881,0.21
12882,0.016
12883,0.925
12884,0.296
12885,0.059
12886,0.573
12887,0.045
12888,0.572
12889,0.316
12890,0.343
12891,0.906
12892,0.096
12893,0.238
12894,0.34
12895,0.139
12896,0.635
12897,0.513
12898,0.035
12899,0.353
12900,0.691
12901,0.009
12902,0.24
12903,0.266
12904,0.01
12905,0.195
12906,0.92
12907,0.917
12908,0.492
12909,0.159
12910,0.033
12911,0.966
12912,0.087
12913,0.028
12914,0.799
12915,0.121
12916,0.468
12917,0.105
12918,0.735
12919,0.415
12920,0.022
12921,0.942
12922,0.5
12923,0.072
12924,0.585
12925,0.614
12926,0.422
12927,0.541
12928,0.007
12929,0.807
12930,0.814
12931,0.81
12932,0.271
12933,0.237
12934,0.081
12935,0.01
12936,0.892
12937,0.171
12938,0.408
12939,0.807
12940,0.959
12941,0.255
12942,0.1
12943,0.051
12944,0.63
12945,0.748
12946,0.032
12947,0.035
12948,0.057
12949,0.003
12950,0.756
12951,0.793
12952,0.332
12953,0.81
12954,0.041
12955,0.242
12956,0.451
12957,0.466
12958,0.03
12959,0.635
12960,0.955
12961,0.228
12962,0.871
12963,0.758
12964,0.165
12965,0.423
12966,0.468
12967,0.049
12968,0.185
12969,0.076
12970,0.997
12971,0.078
12972,0.159
12973,0.124
12974,0.006
12975,0.187
12976,0.206
12977,0.13
12978,0.134
12979,0.232
12980,0.059
12981,0.982
12982,0.055
12983,0.124
12984,0.779
12985,0.081
12986,0.799
12987,0.433
12988,0.163
12989,0.09
12990,0.565
12991,0.037
12992,0.409
12993,0.483
12994,0.835
12995,0.101
12996,0.907
12997,0.869
12998,0.121
12999,0.676
13000,0.041
13001,0.706
13002,0.207
13003,0.004
13004,0.005
13005,0.071
13006,0.026
13007,0.091
13008,0.884
13009,0.73
13010,0.088
13011,0.671
13012,0.1
13013,0.987
13014,0.683
13015,0.901
13016,0.52
13017,0.116
13018,0.774
13019,0.149
13020,0.156
13021,0.634
13022,0.014
13023,0.945
13024,0.068
13025,0.23
13026,0.321
13027,0.03
13028,0.83
13029,0.049
13030,0.622
13031,0.002
13032,0.722
13033,0.019
13034,0.224
13035,0.927
13036,0.29
13037,0.888
13038,0.233
13039,0.203
13040,0.081
13041,0.447
13042,0.958
13043,0.036
13044,0.347
13045,0.265
13046,0.2
13047,0.032
13048,0.415
13049,0.047
13050,0.127
13051,0.18
13052,0.163
13053,0.933
13054,0.016
13055,0.957
13056,0.01
13057,0.824
13058,0.04
13059,0.315
13060,0.013
13061,0.688
13062,0.067
13063,0.881
13064,0.069
13065,0.626
13066,0.169
13067,0.078
13068,0.884
13069,0.066
13070,0.079
13071,0.03
13072,0.109
13073,0.776
13074,0.176
13075,0.481
13076,0.51
13077,0.119
13078,0.004
13079,0.037
13080,0.099
13081,0.213
13082,0.046
13083,0.237
13084,0.638
13085,0.843
13086,0.188
13087,0.974
13088,0.075
13089,0.56
13090,0.648
13091,0.724
13092,0.836
13093,0.208
13094,0.224
13095,0.012
13096,0.916
13097,0.202
13098,0.25
13099,0.034
13100,0.064
13101,0.182
13102,0.833
13103,0.081
13104,0.064
13105,0.959
13106,0.07
13107,0.195
13108,0.989
13109,0.615
13110,0.85
13111,0.903
13112,0.235
13113,0.113
13114,0.021
13115,0.057
13116,0.958
13117,0.114
13118,0.18
13119,0.688
13120,0.871
13121,0.881
13122,0.688
13123,0.885
13124,0.095
13125,0.974
13126,0.124
13127,0.27
13128,0.791
13129,0.199
13130,0.098
13131,0.523
13132,0.805
13133,0.305
13134,0.672
13135,0.02
13136,0.986
13137,0.099
13138,0.36
13139,0.512
13140,0.262
13141,0.334
13142,0.82
13143,0.028
13144,0.061
13145,0.8
13146,0.252
13147,0.183
13148,0.006
13149,0.117
13150,0.491
13151,0.005
13152,0.127
13153,0.055
13154,0.734
13155,0.29
13156,0.013
13157,0.129
13158,0.976
13159,0.777
13160,0.101
13161,0.061
13162,0.685
13163,0.089
13164,0.868
13165,0.527
13166,0.081
13167,0.133
13168,0.388
13169,0.958
13170,0.016
13171,0.173
13172,0.898
13173,0.734
13174,0.636
13175,0.95
13176,0.052
13177,0.316
13178,0.014
13179,0.79
13180,0.752
13181,0.104
13182,0.034
13183,0.693
13184,0.085
13185,0.082
13186,0.025
13187,0.031
13188,0.003
13189,0.127
13190,0.08
13191,0.008
13192,0.405
13193,0.979
13194,0.061
13195,0.097
13196,0.457
13197,0.027
13198,0.04
13199,0.061
13200,0.002
13201,0.09
13202,0.588
13203,0.688
13204,0.224
13205,0.052
13206,0.009
13207,0.21
13208,0.483
13209,0.106
13210,0.73
13211,0.936
13212,0.242
13213,0.732
13214,0.102
13215,0.979
13216,0.692
13217,0.576
13218,0.709
13219,0.874
13220,0.524
13221,0.113
13222,0.725
13223,0.284
13224,0.785
13225,0.863
13226,0.01
13227,0.09
13228,0.893
13229,0.76
13230,0.314
13231,0.921
13232,0.987
13233,0.126
13234,0.777
13235,0.009
13236,0.089
13237,0.581
13238,0.104
13239,0.839
13240,0.389
13241,0.735
13242,0.078
13243,0.601
13244,0.09
13245,0.224
13246,0.153
13247,0.793
13248,0.005
13249,0.069
13250,0.142
13251,0.015
13252,0.803
13253,0.789
13254,0.106
13255,0.096
13256,0.175
13257,0.128
13258,0.841
13259,0.911
13260,0
13261,0.112
13262,0.279
13263,0.053
13264,0.084
13265,0.066
13266,0.813
13267,0.029
13268,0.016
13269,0.791
13270,0.066
13271,0.094
13272,0.006
13273,0.019
13274,0.009
13275,0.221
13276,0.136
13277,0.875
13278,0.051
13279,0.887
13280,0.199
13281,0.295
13282,0.02
13283,0.897
13284,0.13
13285,0.257
13286,0.568
13287,0.32
13288,0.714
13289,0.002
13290,0.343
13291,0.028
13292,0.216
13293,0.064
13294,0.069
13295,0.091
13296,0.105
13297,0.195
13298,0.852
13299,0.952
13300,0.066
13301,0.284
13302,0.733
13303,0.712
13304,0.303
13305,0.315
13306,0.023
13307,0.937
13308,0.922
13309,0.073
13310,0.704
13311,0.637
13312,0.473
13313,0.026
13314,0.614
13315,0.188
13316,0.553
13317,0.109
13318,0.989
13319,0.097
13320,0.868
13321,0.351
13322,0.584
13323,0.049
13324,0.701
13325,0.588
13326,0.939
13327,0.057
13328,0.967
13329,0.181
13330,0.694
13331,0.972
13332,0.707
13333,0.068
13334,0.149
13335,0.028
13336,0.988
13337,0.833
13338,0.123
13339,0.789
13340,0.738
13341,0.165
13342,0.857
13343,0.88
13344,0.947
13345,0.165
13346,0.371
13347,0.082
13348,0.082
13349,0.201
13350,0.043
13351,0.005
13352,0.029
13353,0.066
13354,0.724
13355,0.026
13356,0.434
13357,0.125
13358,0.404
13359,0.944
13360,0.054
13361,0.873
13362,0.911
13363,0.013
13364,0.754
13365,0.506
13366,0.939
13367,0.185
13368,0.247
13369,0.3
13370,0.236
13371,0.529
13372,0.112
13373,0.152
13374,0.068
13375,0.936
13376,0.221
13377,0.589
13378,0.635
13379,0.052
13380,0.774
13381,0.87
13382,0.328
13383,0.122
13384,0.829
13385,0.066
13386,0.472
13387,0.088
13388,0.725
13389,0.13
13390,0.038
13391,0.753
13392,0.782
13393,0.929
13394,0.222
13395,0.646
13396,0.003
13397,0.944
13398,0.802
13399,0.779
13400,0.008
13401,0.205
13402,0.297
13403,0.528
13404,0.301
13405,0.016
13406,0.134
13407,0.925
13408,0.114
13409,0.446
13410,0.19
13411,0.046
13412,0.42
13413,0.073
13414,0.911
13415,0.042
13416,0.036
13417,0.142
13418,0.022
13419,0.672
13420,0.082
13421,0.056
13422,0.004
13423,0.03
13424,0.58
13425,0.086
13426,0.04
13427,0.062
13428,0.68
13429,0.129
13430,0.017
13431,0.177
13432,0.415
13433,0.11
13434,0.714
13435,0.767
13436,0.541
13437,0.206
13438,0.115
13439,0.224
13440,0.643
13441,0.333
13442,0.281
13443,0.352
13444,0.747
13445,0.423
13446,0.938
13447,0.072
13448,0.329
13449,0.772
13450,0.718
13451,0.983
13452,0.073
13453,0.247
13454,0.462
13455,0.965
13456,0.188
13457,0.012
13458,0.633
13459,0.042
13460,0.231
13461,0.687
13462,0.897
13463,0.786
13464,0.248
13465,0.964
13466,0.577
13467,0.492
13468,0.08
13469,0.04
13470,0.788
13471,0.794
13472,0.784
13473,0.965
13474,0.181
13475,0.462
13476,0.387
13477,0.136
13478,0.076
13479,0.015
13480,0.74
13481,0.311
13482,0.47
13483,0.224
13484,0.895
13485,0.012
13486,0.079
13487,0.034
13488,0.071
13489,0.179
13490,0.73
13491,0.294
13492,0.812
13493,0.828
13494,0.538
13495,0.475
13496,0.165
13497,0.861
13498,0.223
13499,0.018
13500,0.823
13501,0.022
13502,0.034
13503,0.041
13504,0.037
13505,0.95
13506,0.092
13507,0.105
13508,0.064
13509,0.246
13510,0.332
13511,0.731
13512,0.063
13513,0.147
13514,0.229
13515,0.872
13516,0.575
13517,0.945
13518,0.859
13519,0.528
13520,0.027
13521,0.946
13522,0.767
13523,0.369
13524,0.22
13525,0.104
13526,0.767
13527,0.18
13528,0.206
13529,0.859
13530,0.108
13531,0.11
13532,0.095
13533,0.469
13534,0.699
13535,0.049
13536,0.261
13537,0.02
13538,0.975
13539,0.124
13540,0.638
13541,0.129
13542,0.867
13543,0.007
13544,0.039
13545,0.158
13546,0.257
13547,0.015
13548,0.611
13549,0.414
13550,0.874
13551,0.111
13552,0.099
13553,0.01
13554,0.082
13555,0.411
13556,0.005
13557,0.213
13558,0.949
13559,0.758
13560,0.001
13561,0.985
13562,0.046
13563,0.207
13564,0.702
13565,0.385
13566,0.901
13567,0.801
13568,0.896
13569,0.247
13570,0.36
13571,0.859
13572,0.388
13573,0.076
13574,0.263
13575,0.796
13576,0.119
13577,0.034
13578,0.051
13579,0.851
13580,0.748
13581,0.044
13582,0.317
13583,0.209
13584,0.273
13585,0.076
13586,0.034
13587,0.155
13588,0.108
13589,0.43
13590,0.151
13591,0.778
13592,0.84
13593,0.056
13594,0.047
13595,0.55
13596,0.876
13597,0.771
13598,0.085
13599,0.737
13600,0.431
13601,0.381
13602,0.124
13603,0.27
13604,0.349
13605,0.093
13606,0.288
13607,0.732
13608,0.152
13609,0.94
13610,0.971
13611,0.312
13612,0.508
13613,0.591
13614,0.171
13615,0.023
13616,0.716
13617,0.728
13618,0.868
13619,0.11
13620,0.795
13621,0.072
13622,0.528
13623,0.013
13624,0.942
13625,0.275
13626,0.212
13627,0.098
13628,0.718
13629,0.119
13630,0.197
13631,0.037
13632,0.027
13633,0.877
13634,0.079
13635,0.02
13636,0.633
13637,0.859
13638,0.846
13639,0.407
13640,0.986
13641,0.092
13642,0.834
13643,0.912
13644,0.209
13645,0.01
13646,0.61
13647,0.049
13648,0.85
13649,0.878
13650,0.068
13651,0.248
13652,0.337
13653,0.691
13654,0.092
13655,0.04
13656,0.96
13657,0.626
13658,0.922
13659,0.956
13660,0.015
13661,0.355
13662,0.964
13663,0.087
13664,0.896
13665,0.579
13666,0.321
13667,0.632
13668,0.659
13669,0.444
13670,0.357
13671,0.978
13672,0.43
13673,0.041
13674,0.074
13675,0.002
13676,0.006
13677,0.934
13678,0.01
13679,0.308
13680,0.085
13681,0.117
13682,0.081
13683,0.685
13684,0.027
13685,0.034
13686,0.893
13687,0.643
13688,0.77
13689,0.005
13690,0.793
13691,0.043
13692,0.305
13693,0.972
13694,0.649
13695,0.953
13696,0.353
13697,0.839
13698,0.868
13699,0.277
13700,0.438
13701,0.298
13702,0.414
13703,0.453
13704,0.36
13705,0.285
13706,0.874
13707,0.176
13708,0.448
13709,0.851
13710,0.189
13711,0.146
13712,0.402
13713,0.46
13714,0.229
13715,0.543
13716,0.124
13717,0.072
13718,0.02
13719,0.06
13720,0
13721,0.163
13722,0.813
13723,0.506
13724,0.037
13725,0.048
13726,0.016
13727,0.93
13728,0.799
13729,0.084
13730,0.014
13731,0.935
13732,0.721
13733,0.002
13734,0.777
13735,0.992
13736,0.021
13737,0.151
13738,0.017
13739,0.729
13740,0.065
13741,0.974
13742,0.543
13743,0.17
13744,0.078
13745,0.342
13746,0.005
13747,0.246
13748,0.013
13749,0.153
13750,0.092
13751,0.884
13752,0.306
13753,0.966
13754,0.789
13755,0.098
13756,0.062
13757,0.553
13758,0.308
13759,0.942
13760,0.035
13761,0.487
13762,0.577
13763,0.321
13764,0.844
13765,0.076
13766,0.651
13767,0.054
13768,0.067
13769,0.142
13770,0.072
13771,0.19
13772,0.747
13773,0.075
13774,0.178
13775,0.123
13776,0.218
13777,0.755
13778,0.062
13779,0.057
13780,0.428
13781,0.537
13782,0.103
13783,0.058
13784,0.09
13785,0.956
13786,0.23
13787,0.03
13788,0.848
13789,0.07
13790,0.052
13791,0.508
13792,0.058
13793,0.739
13794,0.108
13795,0.117
13796,0.948
13797,0.254
13798,0.774
13799,0.71
13800,0.056
13801,0.949
13802,0.762
13803,0.649
13804,0.248
13805,0.048
13806,0.313
13807,0.028
13808,0.031
13809,0.047
13810,0.155
13811,0.131
13812,0.962
13813,0.868
13814,0.538
13815,0.091
13816,0.048
13817,0.179
13818,0.426
13819,0.411
13820,0.074
13821,0.045
13822,0.128
13823,0.019
13824,0.072
13825,0.019
13826,0.065
13827,0.964
13828,0.24
13829,0.073
13830,0.133
13831,0.129
13832,0.96
13833,0.06
13834,0.457
13835,0.737
13836,0.168
13837,0.115
13838,0.76
13839,0.029
13840,0.985
13841,0.482
13842,0.18
13843,0.685
13844,0.822
13845,0.694
13846,0.315
13847,0.083
13848,0.151
13849,0.054
13850,0.06
13851,0.964
13852,0.017
13853,0.737
13854,0.075
13855,0.123
13856,0.854
13857,0.091
13858,0.975
13859,0.266
13860,0.193
13861,0.825
13862,0.145
13863,0.048
13864,0.009
13865,0.341
13866,0.922
13867,0.07
13868,0.034
13869,0.921
13870,0.962
13871,0.054
13872,0.146
13873,0.341
13874,0.719
13875,0.979
13876,0.063
13877,0.094
13878,0.162
13879,0.564
13880,0.966
13881,0.458
13882,0.287
13883,0.279
13884,0.168
13885,0.025
13886,0.06
13887,0.937
13888,0.077
13889,0.026
13890,0.23
13891,0.017
13892,0.912
13893,0.07
13894,0.181
13895,0.606
13896,0.213
13897,0.975
13898,0.018
13899,0.147
13900,0.047
13901,0.467
13902,0.29
13903,0.737
13904,0.157
13905,0.785
13906,0.226
13907,0.004
13908,0.075
13909,0.621
13910,0.57
13911,0.01
13912,0.618
13913,0.03
13914,0.031
13915,0.56
13916,0.688
13917,0.041
13918,0.021
13919,0.082
13920,0.916
13921,0.98
13922,0.188
13923,0.908
13924,0.499
13925,0.017
13926,0.183
13927,0.11
13928,0.582
13929,0.862
13930,0.108
13931,0.186
13932,0.712
13933,0.163
13934,0.963
13935,0.164
13936,0.168
13937,0.376
13938,0.974
13939,0.985
13940,0.135
13941,0.144
13942,0.416
13943,0.177
13944,0.829
13945,0.291
13946,0.019
13947,0.008
13948,0.059
13949,0.008
13950,0.487
13951,0.809
13952,0.01
13953,0.958
13954,0.158
13955,0.624
13956,0.748
13957,0.048
13958,0.079
13959,0.077
13960,0.059
13961,0.02
13962,0.121
13963,0.077
13964,0.603
13965,0.793
13966,0.259
13967,0.799
13968,0.092
13969,0.165
13970,0.011
13971,0.003
13972,0.152
13973,0.077
13974,0.763
13975,0.168
13976,0.157
13977,0.025
13978,0.789
13979,0.824
13980,0.171
13981,0.6
13982,0.937
13983,0.29
13984,0.656
13985,0.934
13986,0.191
13987,0.36
13988,0.067
13989,0.05
13990,0.133
13991,0.442
13992,0.137
13993,0.005
13994,0.417
13995,0.059
13996,0.013
13997,0.282
13998,0.155
13999,0.577
14000,0.077
14001,0.708
14002,0.031
14003,0.945
14004,0.242
14005,0.852
14006,0.112
14007,0.939
14008,0.123
14009,0.051
14010,0.059
14011,0.522
14012,0.021
14013,0.127
14014,0.948
14015,0.749
14016,0.104
14017,0.819
14018,0.168
14019,0.046
14020,0.012
14021,0.031
14022,0.949
14023,0.652
14024,0.892
14025,0.463
14026,0.702
14027,0.403
14028,0.026
14029,0.052
14030,0.054
14031,0.699
14032,0.02
14033,0.337
14034,0.098
14035,0.025
14036,0.915
14037,0.14
14038,0.283
14039,0.273
14040,0.038
14041,0.915
14042,0.065
14043,0.78
14044,0.036
